product_id,rating,reviews,Hour,minute,real_rating,real_reviews,Unnamed: 7
CJ8021,02:08:00,1900-01-03 02:00:00,2.0,8.0,"2,8",74.0,
CM4549,04:06:00,1900-01-01 13:00:00,4.0,6.0,"4,6",37.0,
EE8374,04:00:00,22:00:00,4.0,0.0,"4,0",22.0,
CL4154,02:00:00,1900-01-01 02:00:00,2.0,0.0,"2,0",26.0,
CL7609,04:05:00,20:00:00,4.0,5.0,"4,5",20.0,
CK9456,05:00:00,1900-01-03 17:00:00,5.0,0.0,"5,0",89.0,
EG4372,04:00:00,1900-01-02 09:00:00,4.0,0.0,"4,0",57.0,
CJ8987,04:05:00,1900-01-01 08:00:00,4.0,5.0,"4,5",32.0,
EG4303,03:05:00,1900-01-01 08:00:00,3.0,5.0,"3,5",32.0,
BB7616,05:00:00,1900-01-01 00:00:00,5.0,0.0,"5,0",24.0,
EE5603,02:04:00,1900-01-03 13:00:00,2.0,4.0,"2,4",85.0,
EE8970,03:08:00,08:00:00,3.0,8.0,"3,8",8.0,
CJ8113,05:00:00,1900-01-01 02:00:00,5.0,0.0,"5,0",26.0,
CL7463,04:09:00,1900-01-03 05:00:00,4.0,9.0,"4,9",77.0,
F97210,04:04:00,02:00:00,4.0,4.0,"4,4",2.0,
B44732,03:04:00,1900-01-03 14:00:00,3.0,4.0,"3,4",86.0,
F34411,None,None,0.0,0.0,,0.0,
EE6807,02:06:00,1900-01-01 05:00:00,2.0,6.0,"2,6",29.0,
F35515,03:01:00,1900-01-01 10:00:00,3.0,1.0,"3,1",34.0,
F35615,03:08:00,1900-01-01 15:00:00,3.0,8.0,"3,8",39.0,
CK9466,02:08:00,16:00:00,2.0,8.0,"2,8",16.0,
F36650,03:03:00,18:00:00,3.0,3.0,"3,3",18.0,
BC1040,03:04:00,1900-01-02 16:00:00,3.0,4.0,"3,4",64.0,
EF0810,03:04:00,1900-01-02 05:00:00,3.0,4.0,"3,4",53.0,
CL9963,04:09:00,1900-01-01 16:00:00,4.0,9.0,"4,9",40.0,
BB6917,04:03:00,1900-01-03 09:00:00,4.0,3.0,"4,3",81.0,
CL9938,01:05:00,1900-01-02 16:00:00,1.0,5.0,"1,5",64.0,
CL9997,04:08:00,1900-01-03 19:00:00,4.0,8.0,"4,8",91.0,
CL7642,03:09:00,1900-01-01 16:00:00,3.0,9.0,"3,9",40.0,
F35040,04:01:00,1900-01-04 03:00:00,4.0,1.0,"4,1",99.0,
CJ8017,04:03:00,19:00:00,4.0,3.0,"4,3",19.0,
EE9727,03:05:00,04:00:00,3.0,5.0,"3,5",4.0,
CJ8012,00:00:00,1900-01-02 11:00:00,0.0,0.0,"0,0",59.0,
CL7632,04:07:00,1900-01-02 19:00:00,4.0,7.0,"4,7",67.0,
CL7486,02:07:00,1900-01-03 19:00:00,2.0,7.0,"2,7",91.0,
BZ0631,02:00:00,1900-01-01 06:00:00,2.0,0.0,"2,0",30.0,
D98056,03:07:00,1900-01-03 14:00:00,3.0,7.0,"3,7",86.0,
CM4824,03:00:00,1900-01-02 23:00:00,3.0,0.0,"3,0",71.0,
CM4825,04:06:00,09:00:00,4.0,6.0,"4,6",9.0,
B43753,04:07:00,1900-01-02 16:00:00,4.0,7.0,"4,7",64.0,
FV4349,02:08:00,1900-01-01 15:00:00,2.0,8.0,"2,8",39.0,
F36517,02:06:00,20:00:00,2.0,6.0,"2,6",20.0,
EE8131,02:00:00,11:00:00,2.0,0.0,"2,0",11.0,
EE9737,04:02:00,10:00:00,4.0,2.0,"4,2",10.0,
EF1060,04:09:00,23:00:00,4.0,9.0,"4,9",23.0,
EE9938,04:06:00,1900-01-03 04:00:00,4.0,6.0,"4,6",76.0,
EE8353,02:05:00,08:00:00,2.0,5.0,"2,5",8.0,
EF0452,03:08:00,1900-01-03 00:00:00,3.0,8.0,"3,8",72.0,
EE5170,04:01:00,1900-01-01 07:00:00,4.0,1.0,"4,1",31.0,
EE5153,04:00:00,1900-01-02 06:00:00,4.0,0.0,"4,0",54.0,
EE4842,03:01:00,1900-01-02 09:00:00,3.0,1.0,"3,1",57.0,
EE4958,04:01:00,1900-01-03 13:00:00,4.0,1.0,"4,1",85.0,
EE4922,02:09:00,08:00:00,2.0,9.0,"2,9",8.0,
EE6046,04:07:00,1900-01-03 05:00:00,4.0,7.0,"4,7",77.0,
EE6130,03:06:00,01:00:00,3.0,6.0,"3,6",1.0,
EF3523,02:06:00,13:00:00,2.0,6.0,"2,6",13.0,
EF3535,04:05:00,1900-01-02 00:00:00,4.0,5.0,"4,5",48.0,
FW2818,01:00:00,17:00:00,1.0,0.0,"1,0",17.0,
EE5535,00:00:00,19:00:00,0.0,0.0,"0,0",19.0,
EF3531,04:03:00,1900-01-02 19:00:00,4.0,3.0,"4,3",67.0,
B22713,04:05:00,1900-01-03 17:00:00,4.0,5.0,"4,5",89.0,
FW2803,02:06:00,06:00:00,2.0,6.0,"2,6",6.0,
FW2848,04:07:00,1900-01-01 18:00:00,4.0,7.0,"4,7",42.0,
EG8544,02:06:00,1900-01-02 21:00:00,2.0,6.0,"2,6",69.0,
EF4393,04:08:00,1900-01-01 12:00:00,4.0,8.0,"4,8",36.0,
EG4588,05:00:00,17:00:00,5.0,0.0,"5,0",17.0,
EF4398,04:08:00,1900-01-01 13:00:00,4.0,8.0,"4,8",37.0,
AC8765,03:01:00,19:00:00,3.0,1.0,"3,1",19.0,
B37361,00:00:00,04:00:00,0.0,0.0,"0,0",4.0,
CQ2028,None,None,0.0,0.0,,0.0,
B41727,03:05:00,1900-01-02 17:00:00,3.0,5.0,"3,5",65.0,
B96511,03:03:00,1900-01-01 13:00:00,3.0,3.0,"3,3",37.0,
B37657,02:09:00,14:00:00,2.0,9.0,"2,9",14.0,
AQ1138,04:04:00,1900-01-02 19:00:00,4.0,4.0,"4,4",67.0,
B37068,05:00:00,17:00:00,5.0,0.0,"5,0",17.0,
DB2680,04:07:00,1900-01-04 01:00:00,4.0,7.0,"4,7",97.0,
B28123,03:02:00,1900-01-02 09:00:00,3.0,2.0,"3,2",57.0,
AQ1134,03:06:00,00:00:00,3.0,6.0,"3,6",0.0,
EE5562,03:09:00,15:00:00,3.0,9.0,"3,9",15.0,
EE5934,03:01:00,1900-01-02 09:00:00,3.0,1.0,"3,1",57.0,
EE5104,03:00:00,1900-01-01 22:00:00,3.0,0.0,"3,0",46.0,
BB1702,04:08:00,1900-01-02 14:00:00,4.0,8.0,"4,8",62.0,
EE7031,04:02:00,02:00:00,4.0,2.0,"4,2",2.0,
DB2119,03:04:00,1900-01-02 17:00:00,3.0,4.0,"3,4",65.0,
F36599,02:05:00,06:00:00,2.0,5.0,"2,5",6.0,
EE5171,04:01:00,1900-01-04 00:00:00,4.0,1.0,"4,1",96.0,
DA9604,02:00:00,1900-01-01 13:00:00,2.0,0.0,"2,0",37.0,
BB6709,04:02:00,1900-01-03 14:00:00,4.0,2.0,"4,2",86.0,
B96517,02:04:00,1900-01-01 04:00:00,2.0,4.0,"2,4",28.0,
CQ1971,02:00:00,1900-01-03 17:00:00,2.0,0.0,"2,0",89.0,
B96520,02:02:00,1900-01-04 03:00:00,2.0,2.0,"2,2",99.0,
DB1763,04:02:00,06:00:00,4.0,2.0,"4,2",6.0,
B96554,02:04:00,1900-01-03 16:00:00,2.0,4.0,"2,4",88.0,
AQ1111,03:03:00,04:00:00,3.0,3.0,"3,3",4.0,
CK9475,02:09:00,1900-01-02 13:00:00,2.0,9.0,"2,9",61.0,
F36166,05:00:00,1900-01-01 16:00:00,5.0,0.0,"5,0",40.0,
CG7112,04:02:00,1900-01-02 01:00:00,4.0,2.0,"4,2",49.0,
CL7427,03:02:00,1900-01-02 16:00:00,3.0,2.0,"3,2",64.0,
CQ1968,03:07:00,1900-01-02 11:00:00,3.0,7.0,"3,7",59.0,
B37600,02:06:00,1900-01-02 04:00:00,2.0,6.0,"2,6",52.0,
CL7335,02:08:00,1900-01-01 11:00:00,2.0,8.0,"2,8",35.0,
F34094,05:00:00,1900-01-02 11:00:00,5.0,0.0,"5,0",59.0,
EF0785,02:04:00,1900-01-02 02:00:00,2.0,4.0,"2,4",50.0,
CK9572,04:04:00,1900-01-03 11:00:00,4.0,4.0,"4,4",83.0,
EF0788,03:00:00,1900-01-03 01:00:00,3.0,0.0,"3,0",73.0,
EE6331,04:00:00,1900-01-04 03:00:00,4.0,0.0,"4,0",99.0,
EE7245,04:05:00,15:00:00,4.0,5.0,"4,5",15.0,
EE4771,01:05:00,1900-01-02 05:00:00,1.0,5.0,"1,5",53.0,
F34098,02:08:00,1900-01-01 08:00:00,2.0,8.0,"2,8",32.0,
CL9956,03:05:00,1900-01-02 23:00:00,3.0,5.0,"3,5",71.0,
G28059,04:01:00,1900-01-01 17:00:00,4.0,1.0,"4,1",41.0,
CL9942,03:01:00,22:00:00,3.0,1.0,"3,1",22.0,
F33908,04:00:00,20:00:00,4.0,0.0,"4,0",20.0,
G28060,03:06:00,1900-01-03 13:00:00,3.0,6.0,"3,6",85.0,
DB3144,03:02:00,1900-01-02 06:00:00,3.0,2.0,"3,2",54.0,
CI9935,05:00:00,01:00:00,5.0,0.0,"5,0",1.0,
F36664,04:01:00,1900-01-02 08:00:00,4.0,1.0,"4,1",56.0,
DB1755,03:08:00,03:00:00,3.0,8.0,"3,8",3.0,
F36173,04:00:00,1900-01-02 13:00:00,4.0,0.0,"4,0",61.0,
EE8134,01:05:00,1900-01-01 19:00:00,1.0,5.0,"1,5",43.0,
F35613,04:06:00,1900-01-01 20:00:00,4.0,6.0,"4,6",44.0,
CK9557,04:05:00,1900-01-01 21:00:00,4.0,5.0,"4,5",45.0,
CK9464,None,None,0.0,0.0,,0.0,
CK9476,02:05:00,1900-01-03 06:00:00,2.0,5.0,"2,5",78.0,
CK9649,04:03:00,1900-01-02 02:00:00,4.0,3.0,"4,3",50.0,
DA8929,04:08:00,18:00:00,4.0,8.0,"4,8",18.0,
CK9483,02:07:00,1900-01-01 01:00:00,2.0,7.0,"2,7",25.0,
CL9926,01:05:00,1900-01-04 02:00:00,1.0,5.0,"1,5",98.0,
FV8786,04:00:00,1900-01-02 05:00:00,4.0,0.0,"4,0",53.0,
CL9943,02:09:00,1900-01-02 07:00:00,2.0,9.0,"2,9",55.0,
BB9774,04:00:00,1900-01-01 21:00:00,4.0,0.0,"4,0",45.0,
EE8007,04:01:00,19:00:00,4.0,1.0,"4,1",19.0,
F36201,04:02:00,1900-01-02 04:00:00,4.0,2.0,"4,2",52.0,
FV8790,01:00:00,13:00:00,1.0,0.0,"1,0",13.0,
F36331,03:06:00,1900-01-02 07:00:00,3.0,6.0,"3,6",55.0,
AQ0919,03:07:00,1900-01-01 04:00:00,3.0,7.0,"3,7",28.0,
CJ8146,03:04:00,13:00:00,3.0,4.0,"3,4",13.0,
B43732,02:00:00,1900-01-02 06:00:00,2.0,0.0,"2,0",54.0,
B44849,03:02:00,1900-01-01 21:00:00,3.0,2.0,"3,2",45.0,
B37783,04:09:00,1900-01-03 04:00:00,4.0,9.0,"4,9",76.0,
B96578,00:00:00,1900-01-03 01:00:00,0.0,0.0,"0,0",73.0,
F37006,02:05:00,1900-01-01 23:00:00,2.0,5.0,"2,5",47.0,
CJ8041,02:07:00,1900-01-03 21:00:00,2.0,7.0,"2,7",93.0,
CG6131,01:05:00,1900-01-02 21:00:00,1.0,5.0,"1,5",69.0,
CG6113,02:09:00,1900-01-02 17:00:00,2.0,9.0,"2,9",65.0,
G28971,04:00:00,1900-01-01 14:00:00,4.0,0.0,"4,0",38.0,
B37469,03:07:00,1900-01-02 14:00:00,3.0,7.0,"3,7",62.0,
CG6112,02:08:00,06:00:00,2.0,8.0,"2,8",6.0,
F34625,00:00:00,1900-01-03 17:00:00,0.0,0.0,"0,0",89.0,
EE9844,04:07:00,06:00:00,4.0,7.0,"4,7",6.0,
EE8269,04:05:00,10:00:00,4.0,5.0,"4,5",10.0,
EE9843,04:07:00,09:00:00,4.0,7.0,"4,7",9.0,
EE9852,04:03:00,08:00:00,4.0,3.0,"4,3",8.0,
CG6066,03:06:00,1900-01-02 18:00:00,3.0,6.0,"3,6",66.0,
EE8136,03:08:00,1900-01-01 08:00:00,3.0,8.0,"3,8",32.0,
G27645,04:07:00,16:00:00,4.0,7.0,"4,7",16.0,
CL9961,03:02:00,1900-01-02 01:00:00,3.0,2.0,"3,2",49.0,
FV3699,05:00:00,1900-01-02 16:00:00,5.0,0.0,"5,0",64.0,
CI2606,02:09:00,00:00:00,2.0,9.0,"2,9",0.0,
EE7359,02:05:00,1900-01-01 22:00:00,2.0,5.0,"2,5",46.0,
CK9658,04:04:00,1900-01-03 16:00:00,4.0,4.0,"4,4",88.0,
EF0417,03:02:00,1900-01-02 04:00:00,3.0,2.0,"3,2",52.0,
EF0436,04:05:00,1900-01-01 22:00:00,4.0,5.0,"4,5",46.0,
EG3102,03:05:00,1900-01-03 21:00:00,3.0,5.0,"3,5",93.0,
EE4951,03:05:00,04:00:00,3.0,5.0,"3,5",4.0,
FW2846,04:03:00,1900-01-01 00:00:00,4.0,3.0,"4,3",24.0,
FW2895,04:01:00,1900-01-03 02:00:00,4.0,1.0,"4,1",74.0,
EE4562,03:02:00,1900-01-03 00:00:00,3.0,2.0,"3,2",72.0,
EE5540,02:07:00,1900-01-02 14:00:00,2.0,7.0,"2,7",62.0,
EG8688,04:08:00,1900-01-04 01:00:00,4.0,8.0,"4,8",97.0,
EG8685,02:08:00,1900-01-02 08:00:00,2.0,8.0,"2,8",56.0,
EE7033,03:01:00,1900-01-01 12:00:00,3.0,1.0,"3,1",36.0,
DB3109,02:08:00,1900-01-01 20:00:00,2.0,8.0,"2,8",44.0,
DB3244,03:01:00,10:00:00,3.0,1.0,"3,1",10.0,
DB0126,02:07:00,1900-01-02 00:00:00,2.0,7.0,"2,7",48.0,
EE4552,None,None,0.0,0.0,,0.0,
CG4708,03:02:00,1900-01-03 11:00:00,3.0,2.0,"3,2",83.0,
DB3241,04:09:00,15:00:00,4.0,9.0,"4,9",15.0,
F36476,04:05:00,1900-01-02 21:00:00,4.0,5.0,"4,5",69.0,
F36225,02:04:00,17:00:00,2.0,4.0,"2,4",17.0,
F37047,04:09:00,23:00:00,4.0,9.0,"4,9",23.0,
B44728,03:03:00,1900-01-01 06:00:00,3.0,3.0,"3,3",30.0,
BB7317,02:09:00,12:00:00,2.0,9.0,"2,9",12.0,
F35036,04:00:00,1900-01-03 12:00:00,4.0,0.0,"4,0",84.0,
AQ0055,01:00:00,1900-01-01 18:00:00,1.0,0.0,"1,0",42.0,
F34440,04:02:00,1900-01-03 04:00:00,4.0,2.0,"4,2",76.0,
B96561,04:06:00,1900-01-03 00:00:00,4.0,6.0,"4,6",72.0,
B96339,03:01:00,1900-01-03 17:00:00,3.0,1.0,"3,1",89.0,
D97112,02:08:00,1900-01-02 05:00:00,2.0,8.0,"2,8",53.0,
F36651,01:05:00,1900-01-02 18:00:00,1.0,5.0,"1,5",66.0,
F36308,04:07:00,1900-01-01 00:00:00,4.0,7.0,"4,7",24.0,
F35050,05:00:00,10:00:00,5.0,0.0,"5,0",10.0,
EE7482,02:08:00,01:00:00,2.0,8.0,"2,8",1.0,
EE7502,04:00:00,1900-01-02 12:00:00,4.0,0.0,"4,0",60.0,
F36669,04:05:00,1900-01-01 23:00:00,4.0,5.0,"4,5",47.0,
F37079,02:07:00,1900-01-04 02:00:00,2.0,7.0,"2,7",98.0,
EE8133,03:08:00,1900-01-01 11:00:00,3.0,8.0,"3,8",35.0,
G28914,03:05:00,1900-01-02 02:00:00,3.0,5.0,"3,5",50.0,
EE8197,02:04:00,1900-01-01 23:00:00,2.0,4.0,"2,4",47.0,
EE7511,04:01:00,1900-01-02 19:00:00,4.0,1.0,"4,1",67.0,
EG4103,03:05:00,1900-01-02 11:00:00,3.0,5.0,"3,5",59.0,
EH2549,02:07:00,1900-01-02 06:00:00,2.0,7.0,"2,7",54.0,
EG5006,03:08:00,1900-01-01 01:00:00,3.0,8.0,"3,8",25.0,
EH2201,04:04:00,1900-01-03 20:00:00,4.0,4.0,"4,4",92.0,
EH2531,03:01:00,1900-01-02 05:00:00,3.0,1.0,"3,1",53.0,
EG4273,04:01:00,1900-01-02 09:00:00,4.0,1.0,"4,1",57.0,
EG5005,04:01:00,22:00:00,4.0,1.0,"4,1",22.0,
EG4275,03:08:00,22:00:00,3.0,8.0,"3,8",22.0,
EE5906,01:00:00,1900-01-03 04:00:00,1.0,0.0,"1,0",76.0,
EE5106,01:05:00,1900-01-03 13:00:00,1.0,5.0,"1,5",85.0,
EE5181,04:07:00,1900-01-02 12:00:00,4.0,7.0,"4,7",60.0,
EG3238,04:00:00,1900-01-02 13:00:00,4.0,0.0,"4,0",61.0,
EE5864,02:06:00,1900-01-02 20:00:00,2.0,6.0,"2,6",68.0,
EG1902,03:00:00,1900-01-02 15:00:00,3.0,0.0,"3,0",63.0,
EH2552,03:00:00,1900-01-01 10:00:00,3.0,0.0,"3,0",34.0,
EG8587,05:00:00,1900-01-02 10:00:00,5.0,0.0,"5,0",58.0,
EG3705,04:05:00,1900-01-02 13:00:00,4.0,5.0,"4,5",61.0,
EG3173,03:03:00,1900-01-02 09:00:00,3.0,3.0,"3,3",57.0,
EG3693,03:09:00,1900-01-01 17:00:00,3.0,9.0,"3,9",41.0,
EG3691,03:02:00,1900-01-03 10:00:00,3.0,2.0,"3,2",82.0,
CL0244,04:02:00,1900-01-03 12:00:00,4.0,2.0,"4,2",84.0,
CJ0874,03:08:00,1900-01-03 03:00:00,3.0,8.0,"3,8",75.0,
F35030,04:04:00,1900-01-03 11:00:00,4.0,4.0,"4,4",83.0,
EG3666,02:09:00,12:00:00,2.0,9.0,"2,9",12.0,
EH1856,03:07:00,08:00:00,3.0,7.0,"3,7",8.0,
CL0211,04:02:00,1900-01-02 21:00:00,4.0,2.0,"4,2",69.0,
EG3491,02:02:00,1900-01-02 13:00:00,2.0,2.0,"2,2",61.0,
B23738,04:08:00,1900-01-01 07:00:00,4.0,8.0,"4,8",31.0,
B28128,None,None,0.0,0.0,,0.0,
EG3282,02:05:00,1900-01-03 01:00:00,2.0,5.0,"2,5",73.0,
EH1855,03:01:00,1900-01-04 03:00:00,3.0,1.0,"3,1",99.0,
B22705,00:00:00,1900-01-01 02:00:00,0.0,0.0,"0,0",26.0,
EE6743,03:00:00,1900-01-02 15:00:00,3.0,0.0,"3,0",63.0,
EE6122,03:09:00,05:00:00,3.0,9.0,"3,9",5.0,
EE6121,02:08:00,01:00:00,2.0,8.0,"2,8",1.0,
CM4981,03:00:00,1900-01-01 00:00:00,3.0,0.0,"3,0",24.0,
CM4658,04:04:00,1900-01-01 23:00:00,4.0,4.0,"4,4",47.0,
EG3283,03:04:00,1900-01-01 09:00:00,3.0,4.0,"3,4",33.0,
CM4659,02:06:00,1900-01-02 13:00:00,2.0,6.0,"2,6",61.0,
F36671,04:04:00,00:00:00,4.0,4.0,"4,4",0.0,
AW4209,04:00:00,1900-01-02 02:00:00,4.0,0.0,"4,0",50.0,
G25877,03:09:00,20:00:00,3.0,9.0,"3,9",20.0,
CM4855,04:03:00,1900-01-02 22:00:00,4.0,3.0,"4,3",70.0,
EE8452,04:09:00,1900-01-04 02:00:00,4.0,9.0,"4,9",98.0,
CM4813,04:07:00,1900-01-03 16:00:00,4.0,7.0,"4,7",88.0,
EE8351,04:02:00,1900-01-02 03:00:00,4.0,2.0,"4,2",51.0,
G28329,02:00:00,1900-01-02 21:00:00,2.0,0.0,"2,0",69.0,
CM4857,03:06:00,1900-01-01 15:00:00,3.0,6.0,"3,6",39.0,
CM4900,03:01:00,16:00:00,3.0,1.0,"3,1",16.0,
CM4899,04:06:00,1900-01-03 22:00:00,4.0,6.0,"4,6",94.0,
CM4901,04:01:00,1900-01-03 08:00:00,4.0,1.0,"4,1",80.0,
CM4830,04:06:00,1900-01-01 02:00:00,4.0,6.0,"4,6",26.0,
EF0778,02:00:00,1900-01-02 14:00:00,2.0,0.0,"2,0",62.0,
EF0780,02:07:00,1900-01-03 19:00:00,2.0,7.0,"2,7",91.0,
G27270,04:04:00,1900-01-03 21:00:00,4.0,4.0,"4,4",93.0,
EF1233,04:02:00,1900-01-03 20:00:00,4.0,2.0,"4,2",92.0,
CM4878,03:00:00,07:00:00,3.0,0.0,"3,0",7.0,
CM4877,04:01:00,1900-01-03 16:00:00,4.0,1.0,"4,1",88.0,
G27272,03:02:00,1900-01-01 08:00:00,3.0,2.0,"3,2",32.0,
CM4862,04:05:00,1900-01-01 04:00:00,4.0,5.0,"4,5",28.0,
CM4979,02:08:00,1900-01-02 11:00:00,2.0,8.0,"2,8",59.0,
EF1416,04:09:00,21:00:00,4.0,9.0,"4,9",21.0,
EE7897,03:00:00,1900-01-02 19:00:00,3.0,0.0,"3,0",67.0,
CM4884,02:09:00,09:00:00,2.0,9.0,"2,9",9.0,
G28373,03:05:00,22:00:00,3.0,5.0,"3,5",22.0,
CM4842,02:05:00,00:00:00,2.0,5.0,"2,5",0.0,
EF0822,04:06:00,1900-01-01 02:00:00,4.0,6.0,"4,6",26.0,
CM4860,04:09:00,13:00:00,4.0,9.0,"4,9",13.0,
CM4929,00:00:00,1900-01-03 21:00:00,0.0,0.0,"0,0",93.0,
G28560,02:02:00,1900-01-03 00:00:00,2.0,2.0,"2,2",72.0,
AQ8528,03:00:00,1900-01-03 03:00:00,3.0,0.0,"3,0",75.0,
G28208,02:09:00,1900-01-02 19:00:00,2.0,9.0,"2,9",67.0,
BB5476,04:08:00,1900-01-02 19:00:00,4.0,8.0,"4,8",67.0,
CQ2405,02:07:00,1900-01-01 07:00:00,2.0,7.0,"2,7",31.0,
G28209,03:00:00,1900-01-02 17:00:00,3.0,0.0,"3,0",65.0,
CL7580,01:05:00,1900-01-03 07:00:00,1.0,5.0,"1,5",79.0,
B43687,03:05:00,23:00:00,3.0,5.0,"3,5",23.0,
B41645,03:03:00,1900-01-02 10:00:00,3.0,3.0,"3,3",58.0,
BY2120,04:01:00,1900-01-03 19:00:00,4.0,1.0,"4,1",91.0,
B24105,02:02:00,1900-01-04 01:00:00,2.0,2.0,"2,2",97.0,
B96568,04:02:00,22:00:00,4.0,2.0,"4,2",22.0,
FW2847,None,None,0.0,0.0,,0.0,
FV7826,02:04:00,1900-01-03 14:00:00,2.0,4.0,"2,4",86.0,
F35580,04:06:00,17:00:00,4.0,6.0,"4,6",17.0,
FV7825,00:00:00,07:00:00,0.0,0.0,"0,0",7.0,
G27707,03:00:00,1900-01-02 00:00:00,3.0,0.0,"3,0",48.0,
EE8498,02:07:00,1900-01-03 01:00:00,2.0,7.0,"2,7",73.0,
FV4631,03:00:00,1900-01-01 01:00:00,3.0,0.0,"3,0",25.0,
EE4465,02:09:00,1900-01-04 02:00:00,2.0,9.0,"2,9",98.0,
EE8138,03:00:00,15:00:00,3.0,0.0,"3,0",15.0,
FV4419,03:01:00,1900-01-01 13:00:00,3.0,1.0,"3,1",37.0,
G28116,02:04:00,1900-01-03 02:00:00,2.0,4.0,"2,4",74.0,
B42315,03:00:00,10:00:00,3.0,0.0,"3,0",10.0,
EE9574,04:03:00,05:00:00,4.0,3.0,"4,3",5.0,
EG4960,03:02:00,1900-01-04 00:00:00,3.0,2.0,"3,2",96.0,
EE6803,02:05:00,1900-01-03 18:00:00,2.0,5.0,"2,5",90.0,
EF5506,03:02:00,1900-01-03 19:00:00,3.0,2.0,"3,2",91.0,
G28428,03:06:00,1900-01-02 07:00:00,3.0,6.0,"3,6",55.0,
EF5440,02:00:00,1900-01-02 06:00:00,2.0,0.0,"2,0",54.0,
FV4190,04:07:00,1900-01-04 01:00:00,4.0,7.0,"4,7",97.0,
EH0025,03:07:00,1900-01-03 15:00:00,3.0,7.0,"3,7",87.0,
G28331,02:00:00,1900-01-01 14:00:00,2.0,0.0,"2,0",38.0,
G25878,04:02:00,1900-01-01 17:00:00,4.0,2.0,"4,2",41.0,
EE6802,02:05:00,1900-01-03 11:00:00,2.0,5.0,"2,5",83.0,
B42314,02:04:00,1900-01-01 13:00:00,2.0,4.0,"2,4",37.0,
CL9955,03:05:00,1900-01-01 08:00:00,3.0,5.0,"3,5",32.0,
G28336,05:00:00,1900-01-01 00:00:00,5.0,0.0,"5,0",24.0,
G54014,04:07:00,1900-01-03 19:00:00,4.0,7.0,"4,7",91.0,
FV2806,04:04:00,1900-01-01 18:00:00,4.0,4.0,"4,4",42.0,
FV3021,01:00:00,10:00:00,1.0,0.0,"1,0",10.0,
FV3743,03:08:00,1900-01-02 03:00:00,3.0,8.0,"3,8",51.0,
FV5359,03:09:00,1900-01-03 07:00:00,3.0,9.0,"3,9",79.0,
G54015,04:01:00,1900-01-02 05:00:00,4.0,1.0,"4,1",53.0,
BD7929,01:00:00,1900-01-03 02:00:00,1.0,0.0,"1,0",74.0,
G26993,03:07:00,1900-01-02 09:00:00,3.0,7.0,"3,7",57.0,
EF1625,03:08:00,1900-01-03 04:00:00,3.0,8.0,"3,8",76.0,
G27479,03:09:00,1900-01-03 06:00:00,3.0,9.0,"3,9",78.0,
EE7911,04:01:00,1900-01-04 00:00:00,4.0,1.0,"4,1",96.0,
F35008,03:06:00,1900-01-01 03:00:00,3.0,6.0,"3,6",27.0,
G27492,04:08:00,1900-01-02 05:00:00,4.0,8.0,"4,8",53.0,
G28885,04:07:00,1900-01-01 05:00:00,4.0,7.0,"4,7",29.0,
EF1163,01:05:00,1900-01-03 09:00:00,1.0,5.0,"1,5",81.0,
EF8847,04:02:00,1900-01-01 10:00:00,4.0,2.0,"4,2",34.0,
B96566,04:09:00,05:00:00,4.0,9.0,"4,9",5.0,
EG4159,03:04:00,02:00:00,3.0,4.0,"3,4",2.0,
G27484,04:08:00,1900-01-01 11:00:00,4.0,8.0,"4,8",35.0,
F34327,03:05:00,1900-01-01 06:00:00,3.0,5.0,"3,5",30.0,
CL7477,02:04:00,1900-01-03 11:00:00,2.0,4.0,"2,4",83.0,
G27495,03:06:00,1900-01-01 06:00:00,3.0,6.0,"3,6",30.0,
B28129,03:07:00,1900-01-03 02:00:00,3.0,7.0,"3,7",74.0,
EF1229,03:08:00,09:00:00,3.0,8.0,"3,8",9.0,
EF4920,02:04:00,1900-01-02 02:00:00,2.0,4.0,"2,4",50.0,
EE6893,02:02:00,1900-01-01 00:00:00,2.0,2.0,"2,2",24.0,
EF2335,02:07:00,1900-01-03 03:00:00,2.0,7.0,"2,7",75.0,
EE4896,None,None,0.0,0.0,,0.0,
EF4372,02:09:00,1900-01-01 19:00:00,2.0,9.0,"2,9",43.0,
FW9328,03:03:00,1900-01-02 22:00:00,3.0,3.0,"3,3",70.0,
B27797,03:09:00,1900-01-03 12:00:00,3.0,9.0,"3,9",84.0,
EG7737,03:00:00,09:00:00,3.0,0.0,"3,0",9.0,
DB3105,03:04:00,1900-01-04 01:00:00,3.0,4.0,"3,4",97.0,
CG6477,01:00:00,1900-01-02 16:00:00,1.0,0.0,"1,0",64.0,
CG3552,03:07:00,1900-01-04 03:00:00,3.0,7.0,"3,7",99.0,
EG8778,03:03:00,1900-01-03 17:00:00,3.0,3.0,"3,3",89.0,
BB3627,01:00:00,14:00:00,1.0,0.0,"1,0",14.0,
EE4851,04:02:00,03:00:00,4.0,2.0,"4,2",3.0,
EF4373,02:05:00,1900-01-03 14:00:00,2.0,5.0,"2,5",86.0,
BW0418,02:06:00,19:00:00,2.0,6.0,"2,6",19.0,
G27728,00:00:00,02:00:00,0.0,0.0,"0,0",2.0,
BB3628,04:04:00,1900-01-01 01:00:00,4.0,4.0,"4,4",25.0,
BB3645,02:04:00,1900-01-03 06:00:00,2.0,4.0,"2,4",78.0,
F37427,04:04:00,1900-01-03 20:00:00,4.0,4.0,"4,4",92.0,
