product_id,listing_price,sale_price,discount,revenue,modified_listing_price,modified_sale_price,modified_discount,modified_revenue
EE4958,120.0,72.0,0.4,11014.0,120.0,72.0,0.4,11014.0
EE4922,130.0,78.0,0.4,1123.0,130.0,78.0,0.4,1123.0
EE6046,80.0,48.0,0.4,6651.0,80.0,48.0,0.4,6651.0
EE6130,60.0,36.0,0.4,65.0,60.0,36.0,0.4,65.0
EF3523,66.0,66.0,0.0,1544.0,66.0,66.0,0.0,1544.0
EF3535,76.0,46.0,0.4,3939.0,76.0,46.0,0.4,3939.0
FW2818,110.0,110.0,0.0,3366.0,110.0,110.0,0.0,3366.0
EE5535,80.0,48.0,0.4,1641.0,80.0,48.0,0.4,1641.0
EF3531,66.0,66.0,0.0,7958.0,66.0,66.0,0.0,7958.0
B22713,60.0,60.0,0.0,9610.0,60.0,60.0,0.0,9610.0
FW2803,110.0,110.0,0.0,1188.0,110.0,110.0,0.0,1188.0
FW2848,110.0,110.0,0.0,8315.0,110.0,110.0,0.0,8315.0
EG8544,60.0,60.0,0.0,7451.0,60.0,60.0,0.0,7451.0
EF4393,130.0,130.0,0.0,8423.0,130.0,130.0,0.0,8423.0
EG4588,76.0,76.0,0.0,2325.0,76.0,76.0,0.0,2325.0
EF4398,120.0,120.0,0.0,7991.0,120.0,120.0,0.0,7991.0
AC8765,120.0,60.0,0.5,2052.0,120.0,60.0,0.5,2052.0
B37361,90.0,45.0,0.5,324.0,90.0,45.0,0.5,324.0
CQ2028,None,None,,None,,,,
B41727,100.0,50.0,0.5,5849.0,100.0,50.0,0.5,5849.0
B96511,120.0,60.0,0.5,3995.0,120.0,60.0,0.5,3995.0
B37657,150.0,75.0,0.5,1890.0,150.0,75.0,0.5,1890.0
AQ1138,110.0,55.0,0.5,6632.0,110.0,55.0,0.5,6632.0
B37068,80.0,40.0,0.5,1224.0,80.0,40.0,0.5,1224.0
DB2680,120.0,60.0,0.5,10474.0,120.0,60.0,0.5,10474.0
B28123,120.0,60.0,0.5,6155.0,120.0,60.0,0.5,6155.0
AQ1134,80.0,48.0,0.4,0.0,80.0,48.0,0.4,0.0
EE5562,80.0,48.0,0.4,1296.0,80.0,48.0,0.4,1296.0
EE5934,76.0,46.0,0.4,4678.0,76.0,46.0,0.4,4678.0
EE5104,80.0,48.0,0.4,3974.0,80.0,48.0,0.4,3974.0
BB1702,75.0,30.0,0.6,3348.0,75.0,30.0,0.6,3348.0
EE7031,120.0,72.0,0.4,259.0,120.0,72.0,0.4,259.0
DB2119,80.0,40.0,0.5,4679.0,80.0,40.0,0.5,4679.0
F36599,63.0,31.0,0.5,340.0,63.0,31.0,0.5,340.0
EE5171,130.0,78.0,0.4,13477.0,130.0,78.0,0.4,13477.0
DA9604,120.0,60.0,0.5,3995.0,120.0,60.0,0.5,3995.0
BB6709,90.0,45.0,0.5,6964.0,90.0,45.0,0.5,6964.0
B96517,70.0,35.0,0.5,1764.0,70.0,35.0,0.5,1764.0
CQ1971,80.0,40.0,0.5,6406.0,80.0,40.0,0.5,6406.0
B96520,70.0,35.0,0.5,6235.0,70.0,35.0,0.5,6235.0
DB1763,60.0,30.0,0.5,324.0,60.0,30.0,0.5,324.0
B96554,60.0,30.0,0.5,4750.0,60.0,30.0,0.5,4750.0
AQ1111,90.0,45.0,0.5,324.0,90.0,45.0,0.5,324.0
CK9475,56.0,28.0,0.5,3073.0,56.0,28.0,0.5,3073.0
F36166,53.0,26.0,0.5,1907.0,53.0,26.0,0.5,1907.0
CG7112,80.0,48.0,0.4,4233.0,80.0,48.0,0.4,4233.0
CL7427,46.0,23.0,0.5,2648.0,46.0,23.0,0.5,2648.0
CQ1968,80.0,40.0,0.5,4247.0,80.0,40.0,0.5,4247.0
B37600,100.0,50.0,0.5,4679.0,100.0,50.0,0.5,4679.0
CL7335,36.0,22.0,0.4,1360.0,36.0,22.0,0.4,1360.0
F34094,160.0,96.0,0.4,10194.0,160.0,96.0,0.4,10194.0
EF0785,120.0,72.0,0.4,6479.0,120.0,72.0,0.4,6479.0
CK9572,38.0,19.0,0.5,2837.0,38.0,19.0,0.5,2837.0
EF0788,120.0,72.0,0.4,9459.0,120.0,72.0,0.4,9459.0
EE6331,80.0,48.0,0.4,8552.0,80.0,48.0,0.4,8552.0
EE7245,80.0,48.0,0.4,1296.0,80.0,48.0,0.4,1296.0
EE4771,90.0,54.0,0.4,5151.0,90.0,54.0,0.4,5151.0
F34098,140.0,84.0,0.4,4838.0,140.0,84.0,0.4,4838.0
CL9956,25.0,15.0,0.4,1916.0,25.0,15.0,0.4,1916.0
G28059,160.0,96.0,0.4,7084.0,160.0,96.0,0.4,7084.0
CL9942,33.0,20.0,0.4,784.0,33.0,20.0,0.4,784.0
F33908,120.0,72.0,0.4,2592.0,120.0,72.0,0.4,2592.0
G28060,160.0,96.0,0.4,14686.0,160.0,96.0,0.4,14686.0
DB3144,70.0,35.0,0.5,3401.0,70.0,35.0,0.5,3401.0
CI9935,56.0,22.0,0.6,40.0,56.0,22.0,0.6,40.0
F36664,40.0,20.0,0.5,2015.0,40.0,20.0,0.5,2015.0
DB1755,70.0,35.0,0.5,189.0,70.0,35.0,0.5,189.0
F36173,53.0,26.0,0.5,2909.0,53.0,26.0,0.5,2909.0
EE8134,50.0,30.0,0.4,2321.0,50.0,30.0,0.4,2321.0
F35613,230.0,138.0,0.4,10929.0,230.0,138.0,0.4,10929.0
CK9557,38.0,19.0,0.5,1538.0,38.0,19.0,0.5,1538.0
CK9464,None,None,,None,,,,
CK9476,56.0,28.0,0.5,3930.0,56.0,28.0,0.5,3930.0
CK9649,46.0,23.0,0.5,2069.0,46.0,23.0,0.5,2069.0
DA8929,80.0,40.0,0.5,1296.0,80.0,40.0,0.5,1296.0
CK9483,43.0,21.0,0.5,967.0,43.0,21.0,0.5,967.0
CL9926,30.0,18.0,0.4,3173.0,30.0,18.0,0.4,3173.0
FV8786,60.0,60.0,0.0,5723.0,60.0,60.0,0.0,5723.0
CL9943,28.0,17.0,0.4,1662.0,28.0,17.0,0.4,1662.0
BB9774,40.0,24.0,0.4,1943.0,40.0,24.0,0.4,1943.0
EE8007,80.0,48.0,0.4,1641.0,80.0,48.0,0.4,1641.0
F36201,60.0,60.0,0.0,5615.0,60.0,60.0,0.0,5615.0
FV8790,60.0,60.0,0.0,1404.0,60.0,60.0,0.0,1404.0
F36331,56.0,56.0,0.0,5543.0,56.0,56.0,0.0,5543.0
AQ0919,60.0,30.0,0.5,1512.0,60.0,30.0,0.5,1512.0
CJ8146,50.0,25.0,0.5,585.0,50.0,25.0,0.5,585.0
B43732,40.0,24.0,0.4,2332.0,40.0,24.0,0.4,2332.0
B44849,60.0,30.0,0.5,2429.0,60.0,30.0,0.5,2429.0
B37783,130.0,65.0,0.5,8891.0,130.0,65.0,0.5,8891.0
B96578,60.0,60.0,0.0,7883.0,60.0,60.0,0.0,7883.0
F37006,66.0,33.0,0.5,2791.0,66.0,33.0,0.5,2791.0
CJ8041,38.0,19.0,0.5,3179.0,38.0,19.0,0.5,3179.0
CG6131,80.0,40.0,0.5,4967.0,80.0,40.0,0.5,4967.0
CG6113,80.0,40.0,0.5,4679.0,80.0,40.0,0.5,4679.0
G28971,60.0,60.0,0.0,4103.0,60.0,60.0,0.0,4103.0
B37469,130.0,65.0,0.5,7253.0,130.0,65.0,0.5,7253.0
CG6112,80.0,40.0,0.5,432.0,80.0,40.0,0.5,432.0
F34625,70.0,35.0,0.5,5605.0,70.0,35.0,0.5,5605.0
EE9844,70.0,70.0,0.0,756.0,70.0,70.0,0.0,756.0
EE8269,56.0,56.0,0.0,1008.0,56.0,56.0,0.0,1008.0
EE9843,70.0,70.0,0.0,1134.0,70.0,70.0,0.0,1134.0
EE9852,76.0,76.0,0.0,1094.0,76.0,76.0,0.0,1094.0
CG6066,80.0,40.0,0.5,4751.0,80.0,40.0,0.5,4751.0
EE8136,50.0,50.0,0.0,2879.0,50.0,50.0,0.0,2879.0
G27645,80.0,40.0,0.5,1152.0,80.0,40.0,0.5,1152.0
CL9961,25.0,15.0,0.4,1322.0,25.0,15.0,0.4,1322.0
FV3699,130.0,130.0,0.0,14975.0,130.0,130.0,0.0,14975.0
CI2606,15.0,6.0,0.6,0.0,15.0,6.0,0.6,0.0
EE7359,60.0,30.0,0.5,2483.0,60.0,30.0,0.5,2483.0
CK9658,43.0,21.0,0.5,3404.0,43.0,21.0,0.5,3404.0
EF0417,56.0,56.0,0.0,5241.0,56.0,56.0,0.0,5241.0
EF0436,56.0,56.0,0.0,4636.0,56.0,56.0,0.0,4636.0
EG3102,80.0,80.0,0.0,13390.0,80.0,80.0,0.0,13390.0
EE4951,120.0,72.0,0.4,518.0,120.0,72.0,0.4,518.0
FW2846,110.0,110.0,0.0,4752.0,110.0,110.0,0.0,4752.0
FW2895,110.0,110.0,0.0,14651.0,110.0,110.0,0.0,14651.0
EE4562,76.0,46.0,0.4,5908.0,76.0,46.0,0.4,5908.0
EE5540,80.0,48.0,0.4,5356.0,80.0,48.0,0.4,5356.0
EG8688,56.0,56.0,0.0,9776.0,56.0,56.0,0.0,9776.0
EG8685,56.0,56.0,0.0,5644.0,56.0,56.0,0.0,5644.0
EE7033,120.0,72.0,0.4,4665.0,120.0,72.0,0.4,4665.0
DB3109,60.0,30.0,0.5,2375.0,60.0,30.0,0.5,2375.0
DB3244,76.0,38.0,0.5,684.0,76.0,38.0,0.5,684.0
DB0126,40.0,40.0,0.0,3455.0,40.0,40.0,0.0,3455.0
EE4552,None,None,,None,,,,
CG4708,76.0,38.0,0.5,5676.0,76.0,38.0,0.5,5676.0
DB3241,60.0,30.0,0.5,810.0,60.0,30.0,0.5,810.0
F36476,53.0,26.0,0.5,3290.0,53.0,26.0,0.5,3290.0
F36225,56.0,28.0,0.5,856.0,56.0,28.0,0.5,856.0
F37047,53.0,26.0,0.5,1097.0,53.0,26.0,0.5,1097.0
B44728,56.0,28.0,0.5,1511.0,56.0,28.0,0.5,1511.0
BB7317,46.0,23.0,0.5,497.0,46.0,23.0,0.5,497.0
F35036,66.0,33.0,0.5,4988.0,66.0,33.0,0.5,4988.0
AQ0055,80.0,40.0,0.5,3023.0,80.0,40.0,0.5,3023.0
F34440,46.0,23.0,0.5,3145.0,46.0,23.0,0.5,3145.0
B96561,66.0,33.0,0.5,4276.0,66.0,33.0,0.5,4276.0
B96339,80.0,40.0,0.5,6406.0,80.0,40.0,0.5,6406.0
D97112,80.0,40.0,0.5,3815.0,80.0,40.0,0.5,3815.0
F36651,56.0,28.0,0.5,3325.0,56.0,28.0,0.5,3325.0
F36308,60.0,30.0,0.5,1296.0,60.0,30.0,0.5,1296.0
F35050,60.0,30.0,0.5,540.0,60.0,30.0,0.5,540.0
EE7482,40.0,40.0,0.0,72.0,40.0,40.0,0.0,72.0
EE7502,46.0,46.0,0.0,4967.0,46.0,46.0,0.0,4967.0
F36669,80.0,40.0,0.5,3383.0,80.0,40.0,0.5,3383.0
F37079,70.0,35.0,0.5,6172.0,70.0,35.0,0.5,6172.0
EE8133,60.0,60.0,0.0,3779.0,60.0,60.0,0.0,3779.0
G28914,120.0,60.0,0.5,5399.0,120.0,60.0,0.5,5399.0
EE8197,56.0,56.0,0.0,4737.0,56.0,56.0,0.0,4737.0
EE7511,46.0,46.0,0.0,5546.0,46.0,46.0,0.0,5546.0
EG4103,40.0,40.0,0.0,4247.0,40.0,40.0,0.0,4247.0
EH2549,46.0,46.0,0.0,4470.0,46.0,46.0,0.0,4470.0
EG5006,36.0,36.0,0.0,1620.0,36.0,36.0,0.0,1620.0
EH2201,40.0,40.0,0.0,6622.0,40.0,40.0,0.0,6622.0
EH2531,40.0,40.0,0.0,3815.0,40.0,40.0,0.0,3815.0
EG4273,40.0,40.0,0.0,4103.0,40.0,40.0,0.0,4103.0
EG5005,36.0,36.0,0.0,1425.0,36.0,36.0,0.0,1425.0
EG4275,40.0,40.0,0.0,1584.0,40.0,40.0,0.0,1584.0
EE5906,130.0,78.0,0.4,10669.0,130.0,78.0,0.4,10669.0
EE5106,80.0,48.0,0.4,7342.0,80.0,48.0,0.4,7342.0
EE5181,130.0,78.0,0.4,8423.0,130.0,78.0,0.4,8423.0
EG3238,56.0,56.0,0.0,6148.0,56.0,56.0,0.0,6148.0
EE5864,80.0,48.0,0.4,5874.0,80.0,48.0,0.4,5874.0
EG1902,30.0,30.0,0.0,3401.0,30.0,30.0,0.0,3401.0
EH2552,56.0,56.0,0.0,3427.0,56.0,56.0,0.0,3427.0
EG8587,56.0,56.0,0.0,5845.0,56.0,56.0,0.0,5845.0
EG3705,56.0,56.0,0.0,6148.0,56.0,56.0,0.0,6148.0
EG3173,56.0,56.0,0.0,5745.0,56.0,56.0,0.0,5745.0
EG3693,56.0,56.0,0.0,4132.0,56.0,56.0,0.0,4132.0
EG3691,56.0,56.0,0.0,8264.0,56.0,56.0,0.0,8264.0
CL0244,13.0,6.0,0.5,981.0,13.0,6.0,0.5,981.0
CJ0874,15.0,7.0,0.5,1011.0,15.0,7.0,0.5,1011.0
F35030,20.0,10.0,0.5,1493.0,20.0,10.0,0.5,1493.0
EG3666,80.0,80.0,0.0,1728.0,80.0,80.0,0.0,1728.0
EH1856,60.0,60.0,0.0,864.0,60.0,60.0,0.0,864.0
CL0211,13.0,6.0,0.5,806.0,13.0,6.0,0.5,806.0
EG3491,70.0,70.0,0.0,7685.0,70.0,70.0,0.0,7685.0
B23738,20.0,10.0,0.5,557.0,20.0,10.0,0.5,557.0
B28128,None,None,,None,,,,
EG3282,46.0,46.0,0.0,6043.0,46.0,46.0,0.0,6043.0
EH1855,60.0,60.0,0.0,10690.0,60.0,60.0,0.0,10690.0
B22705,60.0,36.0,0.4,1684.0,60.0,36.0,0.4,1684.0
EE6743,80.0,48.0,0.4,5442.0,80.0,48.0,0.4,5442.0
EE6122,60.0,36.0,0.4,324.0,60.0,36.0,0.4,324.0
EE6121,56.0,34.0,0.4,60.0,56.0,34.0,0.4,60.0
CM4981,25.0,25.0,0.0,1080.0,25.0,25.0,0.0,1080.0
CM4658,50.0,50.0,0.0,4229.0,50.0,50.0,0.0,4229.0
EG3283,46.0,46.0,0.0,2732.0,46.0,46.0,0.0,2732.0
CM4659,50.0,50.0,0.0,5489.0,50.0,50.0,0.0,5489.0
F36671,80.0,48.0,0.4,0.0,80.0,48.0,0.4,0.0
AW4209,50.0,30.0,0.4,2699.0,50.0,30.0,0.4,2699.0
G25877,130.0,78.0,0.4,2808.0,130.0,78.0,0.4,2808.0
CM4855,50.0,50.0,0.0,6299.0,50.0,50.0,0.0,6299.0
EE8452,50.0,30.0,0.4,5290.0,50.0,30.0,0.4,5290.0
CM4813,33.0,33.0,0.0,5226.0,33.0,33.0,0.0,5226.0
EE8351,60.0,36.0,0.4,3304.0,60.0,36.0,0.4,3304.0
G28329,130.0,78.0,0.4,9686.0,130.0,78.0,0.4,9686.0
CM4857,60.0,60.0,0.0,4211.0,60.0,60.0,0.0,4211.0
CM4900,43.0,43.0,0.0,1238.0,43.0,43.0,0.0,1238.0
CM4899,43.0,43.0,0.0,7274.0,43.0,43.0,0.0,7274.0
CM4901,43.0,43.0,0.0,6191.0,43.0,43.0,0.0,6191.0
CM4830,53.0,53.0,0.0,2480.0,53.0,53.0,0.0,2480.0
EF0778,110.0,66.0,0.4,7364.0,110.0,66.0,0.4,7364.0
EF0780,110.0,66.0,0.4,10809.0,110.0,66.0,0.4,10809.0
G27270,70.0,42.0,0.4,7029.0,70.0,42.0,0.4,7029.0
EF1233,80.0,48.0,0.4,7947.0,80.0,48.0,0.4,7947.0
CM4878,53.0,53.0,0.0,668.0,53.0,53.0,0.0,668.0
CM4877,53.0,53.0,0.0,8394.0,53.0,53.0,0.0,8394.0
G27272,70.0,42.0,0.4,2419.0,70.0,42.0,0.4,2419.0
CM4862,50.0,50.0,0.0,2520.0,50.0,50.0,0.0,2520.0
CM4979,25.0,25.0,0.0,2654.0,25.0,25.0,0.0,2654.0
EF1416,150.0,90.0,0.4,3402.0,150.0,90.0,0.4,3402.0
EE7897,46.0,32.0,0.3,3882.0,46.0,32.0,0.3,3882.0
CM4884,27.0,27.0,0.0,437.0,27.0,27.0,0.0,437.0
G28373,90.0,54.0,0.4,2138.0,90.0,54.0,0.4,2138.0
CM4842,56.0,56.0,0.0,0.0,56.0,56.0,0.0,0.0
EF0822,76.0,46.0,0.4,2134.0,76.0,46.0,0.4,2134.0
CM4860,60.0,60.0,0.0,1404.0,60.0,60.0,0.0,1404.0
CM4929,60.0,60.0,0.0,10042.0,60.0,60.0,0.0,10042.0
G28560,80.0,48.0,0.4,6220.0,80.0,48.0,0.4,6220.0
AQ8528,70.0,70.0,0.0,9449.0,70.0,70.0,0.0,9449.0
G28208,76.0,46.0,0.4,5498.0,76.0,46.0,0.4,5498.0
BB5476,80.0,80.0,0.0,9647.0,80.0,80.0,0.0,9647.0
CQ2405,80.0,80.0,0.0,4463.0,80.0,80.0,0.0,4463.0
G28209,76.0,46.0,0.4,5334.0,76.0,46.0,0.4,5334.0
CL7580,46.0,28.0,0.4,3923.0,46.0,28.0,0.4,3923.0
B43687,60.0,24.0,0.6,994.0,60.0,24.0,0.6,994.0
B41645,80.0,80.0,0.0,8351.0,80.0,80.0,0.0,8351.0
BY2120,110.0,44.0,0.6,7207.0,110.0,44.0,0.6,7207.0
B24105,60.0,60.0,0.0,10474.0,60.0,60.0,0.0,10474.0
B96568,46.0,46.0,0.0,1821.0,46.0,46.0,0.0,1821.0
FW2847,None,None,,None,,,,
FV7826,240.0,240.0,0.0,37150.0,240.0,240.0,0.0,37150.0
F35580,23.0,23.0,0.0,703.0,23.0,23.0,0.0,703.0
FV7825,240.0,240.0,0.0,3024.0,240.0,240.0,0.0,3024.0
G27707,80.0,80.0,0.0,6911.0,80.0,80.0,0.0,6911.0
EE8498,220.0,110.0,0.5,14453.0,220.0,110.0,0.5,14453.0
FV4631,80.0,80.0,0.0,3600.0,80.0,80.0,0.0,3600.0
EE4465,76.0,76.0,0.0,13405.0,76.0,76.0,0.0,13405.0
EE8138,50.0,50.0,0.0,1350.0,50.0,50.0,0.0,1350.0
FV4419,240.0,240.0,0.0,15983.0,240.0,240.0,0.0,15983.0
G28116,46.0,28.0,0.4,3675.0,46.0,28.0,0.4,3675.0
B42315,46.0,46.0,0.0,828.0,46.0,46.0,0.0,828.0
EE9574,180.0,126.0,0.3,1134.0,180.0,126.0,0.3,1134.0
EG4960,80.0,80.0,0.0,13822.0,80.0,80.0,0.0,13822.0
EE6803,50.0,50.0,0.0,8098.0,50.0,50.0,0.0,8098.0
EF5506,76.0,76.0,0.0,12447.0,76.0,76.0,0.0,12447.0
G28428,90.0,54.0,0.4,5345.0,90.0,54.0,0.4,5345.0
EF5440,76.0,76.0,0.0,7386.0,76.0,76.0,0.0,7386.0
FV4190,80.0,80.0,0.0,13966.0,80.0,80.0,0.0,13966.0
EH0025,40.0,28.0,0.3,4383.0,40.0,28.0,0.3,4383.0
G28331,180.0,126.0,0.3,8618.0,180.0,126.0,0.3,8618.0
G25878,190.0,133.0,0.3,9815.0,190.0,133.0,0.3,9815.0
EE6802,50.0,50.0,0.0,7469.0,50.0,50.0,0.0,7469.0
B42314,46.0,46.0,0.0,3063.0,46.0,46.0,0.0,3063.0
CL9955,25.0,15.0,0.4,863.0,25.0,15.0,0.4,863.0
G28336,180.0,126.0,0.3,5443.0,180.0,126.0,0.3,5443.0
G54014,170.0,119.0,0.3,19491.0,170.0,119.0,0.3,19491.0
FV2806,80.0,80.0,0.0,6047.0,80.0,80.0,0.0,6047.0
FV3021,80.0,80.0,0.0,1440.0,80.0,80.0,0.0,1440.0
FV3743,80.0,80.0,0.0,7343.0,80.0,80.0,0.0,7343.0
FV5359,76.0,76.0,0.0,10806.0,76.0,76.0,0.0,10806.0
G54015,170.0,119.0,0.3,11352.0,170.0,119.0,0.3,11352.0
BD7929,76.0,38.0,0.5,5060.0,76.0,38.0,0.5,5060.0
G26993,140.0,98.0,0.3,10054.0,140.0,98.0,0.3,10054.0
EF1625,170.0,119.0,0.3,16278.0,170.0,119.0,0.3,16278.0
G27479,100.0,60.0,0.4,8423.0,100.0,60.0,0.4,8423.0
EE7911,46.0,28.0,0.4,4768.0,46.0,28.0,0.4,4768.0
F35008,70.0,35.0,0.5,1701.0,70.0,35.0,0.5,1701.0
G27492,170.0,119.0,0.3,11352.0,170.0,119.0,0.3,11352.0
G28885,80.0,48.0,0.4,2505.0,80.0,48.0,0.4,2505.0
EF1163,140.0,98.0,0.3,14287.0,140.0,98.0,0.3,14287.0
EF8847,170.0,119.0,0.3,7282.0,170.0,119.0,0.3,7282.0
B96566,46.0,28.0,0.4,248.0,46.0,28.0,0.4,248.0
EG4159,18.0,18.0,0.0,65.0,18.0,18.0,0.0,65.0
G27484,170.0,119.0,0.3,7496.0,170.0,119.0,0.3,7496.0
F34327,80.0,40.0,0.5,2159.0,80.0,40.0,0.5,2159.0
CL7477,48.0,24.0,0.5,3584.0,48.0,24.0,0.5,3584.0
G27495,170.0,119.0,0.3,6425.0,170.0,119.0,0.3,6425.0
B28129,80.0,80.0,0.0,10655.0,80.0,80.0,0.0,10655.0
EF1229,100.0,60.0,0.4,972.0,100.0,60.0,0.4,972.0
EF4920,80.0,80.0,0.0,7199.0,80.0,80.0,0.0,7199.0
EE6893,60.0,36.0,0.4,1555.0,60.0,36.0,0.4,1555.0
EF2335,220.0,220.0,0.0,29699.0,220.0,220.0,0.0,29699.0
EE4896,None,None,,None,,,,
EF4372,120.0,120.0,0.0,9287.0,120.0,120.0,0.0,9287.0
FW9328,90.0,90.0,0.0,11339.0,90.0,90.0,0.0,11339.0
B27797,56.0,28.0,0.5,4232.0,56.0,28.0,0.5,4232.0
EG7737,220.0,220.0,0.0,3564.0,220.0,220.0,0.0,3564.0
DB3105,60.0,30.0,0.5,5236.0,60.0,30.0,0.5,5236.0
CG6477,76.0,38.0,0.5,4376.0,76.0,38.0,0.5,4376.0
CG3552,20.0,10.0,0.5,1780.0,20.0,10.0,0.5,1780.0
EG8778,76.0,53.0,0.3,8521.0,76.0,53.0,0.3,8521.0
BB3627,100.0,40.0,0.6,1008.0,100.0,40.0,0.6,1008.0
EE4851,40.0,24.0,0.4,130.0,40.0,24.0,0.4,130.0
EF4373,120.0,120.0,0.0,18574.0,120.0,120.0,0.0,18574.0
BW0418,85.0,34.0,0.6,1163.0,85.0,34.0,0.6,1163.0
G27728,33.0,20.0,0.4,71.0,33.0,20.0,0.4,71.0
BB3628,100.0,40.0,0.6,1800.0,100.0,40.0,0.6,1800.0
BB3645,100.0,40.0,0.6,5616.0,100.0,40.0,0.6,5616.0
F37427,60.0,60.0,0.0,9934.0,60.0,60.0,0.0,9934.0
DB3541,140.0,70.0,0.5,10205.0,140.0,70.0,0.5,10205.0
EE7346,18.0,18.0,0.0,1425.0,18.0,18.0,0.0,1425.0
EG1866,33.0,33.0,0.0,3919.0,33.0,33.0,0.0,3919.0
EE4895,80.0,48.0,0.4,8034.0,80.0,48.0,0.4,8034.0
D96635,130.0,130.0,0.0,6318.0,130.0,130.0,0.0,6318.0
FV6404,140.0,140.0,0.0,14363.0,140.0,140.0,0.0,14363.0
CG6040,120.0,60.0,0.5,5075.0,120.0,60.0,0.5,5075.0
EE6074,60.0,36.0,0.4,5118.0,60.0,36.0,0.4,5118.0
CG4743,70.0,35.0,0.5,5605.0,70.0,35.0,0.5,5605.0
EG2738,60.0,60.0,0.0,9286.0,60.0,60.0,0.0,9286.0
F35493,60.0,36.0,0.4,3628.0,60.0,36.0,0.4,3628.0
F35597,46.0,28.0,0.4,4420.0,46.0,28.0,0.4,4420.0
F35495,60.0,36.0,0.4,5442.0,60.0,36.0,0.4,5442.0
F35494,60.0,36.0,0.4,3045.0,60.0,36.0,0.4,3045.0
DB1370,46.0,23.0,0.5,2566.0,46.0,23.0,0.5,2566.0
F35498,40.0,24.0,0.4,432.0,40.0,24.0,0.4,432.0
DB1372,40.0,20.0,0.5,2843.0,40.0,20.0,0.5,2843.0
F36991,53.0,26.0,0.5,2050.0,53.0,26.0,0.5,2050.0
B96223,56.0,28.0,0.5,705.0,56.0,28.0,0.5,705.0
F35497,40.0,24.0,0.4,3584.0,40.0,24.0,0.4,3584.0
F36501,53.0,26.0,0.5,3815.0,53.0,26.0,0.5,3815.0
EE6821,76.0,38.0,0.5,684.0,76.0,38.0,0.5,684.0
EE7745,90.0,90.0,0.0,15388.0,90.0,90.0,0.0,15388.0
EE6135,60.0,36.0,0.4,324.0,60.0,36.0,0.4,324.0
AQ0334,110.0,55.0,0.5,2870.0,110.0,55.0,0.5,2870.0
B96218,56.0,28.0,0.5,1663.0,56.0,28.0,0.5,1663.0
CG5537,80.0,40.0,0.5,2303.0,80.0,40.0,0.5,2303.0
AQ0538,80.0,40.0,0.5,5327.0,80.0,40.0,0.5,5327.0
EE7777,140.0,84.0,0.4,12397.0,140.0,84.0,0.4,12397.0
EF5885,76.0,76.0,0.0,8754.0,76.0,76.0,0.0,8754.0
EE8378,70.0,42.0,0.4,3099.0,70.0,42.0,0.4,3099.0
EF5870,80.0,80.0,0.0,6191.0,80.0,80.0,0.0,6191.0
CG5580,90.0,45.0,0.5,4292.0,90.0,45.0,0.5,4292.0
BB7566,90.0,45.0,0.5,6236.0,90.0,45.0,0.5,6236.0
AQ0054,80.0,40.0,0.5,4823.0,80.0,40.0,0.5,4823.0
B75665,110.0,55.0,0.5,7919.0,110.0,55.0,0.5,7919.0
EG1727,None,None,,None,,,,
AQ0539,80.0,40.0,0.5,1440.0,80.0,40.0,0.5,1440.0
EG2646,90.0,90.0,0.0,15712.0,90.0,90.0,0.0,15712.0
EH0181,80.0,80.0,0.0,9935.0,80.0,80.0,0.0,9935.0
EF5902,120.0,120.0,0.0,9935.0,120.0,120.0,0.0,9935.0
FU6910,76.0,76.0,0.0,4377.0,76.0,76.0,0.0,4377.0
AC7104,90.0,45.0,0.5,5426.0,90.0,45.0,0.5,5426.0
EF9625,280.0,280.0,0.0,16127.0,280.0,280.0,0.0,16127.0
D97946,180.0,90.0,0.5,2754.0,180.0,90.0,0.5,2754.0
B75667,110.0,55.0,0.5,3662.0,110.0,55.0,0.5,3662.0
BD7080,90.0,45.0,0.5,6398.0,90.0,45.0,0.5,6398.0
CL9914,25.0,15.0,0.4,1916.0,25.0,15.0,0.4,1916.0
BB6602,120.0,60.0,0.5,7127.0,120.0,60.0,0.5,7127.0
EF5435,76.0,76.0,0.0,10395.0,76.0,76.0,0.0,10395.0
BC1050,90.0,45.0,0.5,4697.0,90.0,45.0,0.5,4697.0
EF5507,76.0,76.0,0.0,684.0,76.0,76.0,0.0,684.0
D97319,90.0,45.0,0.5,2348.0,90.0,45.0,0.5,2348.0
EF5985,80.0,80.0,0.0,8783.0,80.0,80.0,0.0,8783.0
EF5441,76.0,76.0,0.0,11490.0,76.0,76.0,0.0,11490.0
F35769,50.0,25.0,0.5,2564.0,50.0,25.0,0.5,2564.0
EG8776,76.0,76.0,0.0,3693.0,76.0,76.0,0.0,3693.0
D97429,100.0,50.0,0.5,540.0,100.0,50.0,0.5,540.0
EF0820,76.0,76.0,0.0,2325.0,76.0,76.0,0.0,2325.0
EF4027,120.0,120.0,0.0,14903.0,120.0,120.0,0.0,14903.0
CG6732,56.0,28.0,0.5,2821.0,56.0,28.0,0.5,2821.0
EH2180,130.0,130.0,0.0,12635.0,130.0,130.0,0.0,12635.0
EF6050,66.0,66.0,0.0,1782.0,66.0,66.0,0.0,1782.0
EF6048,66.0,66.0,0.0,4751.0,66.0,66.0,0.0,4751.0
EE7290,60.0,36.0,0.4,5701.0,60.0,36.0,0.4,5701.0
EE7449,40.0,24.0,0.4,2245.0,40.0,24.0,0.4,2245.0
